XLOC,ZLOC,RV_00,RV_10,RV_20,RV_30,RV_01,RV_11,RV_21,RV_31,RV_02,RV_12,RV_22,RV_32,CS,CONTACT,xWOBACON,CRV,FOUL,SWING_00,TAKE_00,DELTA_00,SWING_01,TAKE_01,DELTA_01,SWING_02,TAKE_02,DELTA_02,SWING_10,TAKE_10,DELTA_10,SWING_11,TAKE_11,DELTA_11,SWING_12,TAKE_12,DELTA_12,SWING_20,TAKE_20,DELTA_20,SWING_21,TAKE_21,DELTA_21,SWING_22,TAKE_22,DELTA_22,SWING_30,TAKE_30,DELTA_30,SWING_31,TAKE_31,DELTA_31,SWING_32,TAKE_32,DELTA_32
-0.95,3.95,0.032,0.029,0.184,0,0.026,0.041,-0.153,0.379,-0.022,0.03,0.084,0,0.0,0.25,0.039,-0.255,0,-0.0915,0.032,-0.1235,-0.10200000000000001,0.024,-0.126,-0.17625,0.021,-0.19724999999999998,-0.09,0.088,-0.178,-0.10425000000000001,0.048,-0.15225,-0.192,0.038,-0.23,-0.11025,0.143,-0.25325,-0.1155,0.064,-0.1795,-0.2205,0.085,-0.3055,-0.15150000000000002,0.051,-0.2025,-0.11325,0.168,-0.28125,-0.28425,0.234,-0.51825
-0.85,0.55,0.04,0.071,0.134,0,0.013,0.038,0,0,0.024,-0.042,0.011,0,0.0,0,0,0,0,-0.037,0.032,-0.069,-0.051,0.024,-0.075,-0.15,0.021,-0.17099999999999999,-0.035,0.088,-0.123,-0.054,0.048,-0.10200000000000001,-0.171,0.038,-0.20900000000000002,-0.062,0.143,-0.205,-0.069,0.064,-0.133,-0.209,0.085,-0.294,-0.117,0.051,-0.168,-0.066,0.168,-0.234,-0.294,0.234,-0.528
-0.85,0.65,0.039,0.026,0.042,0,0.031,0.008,0.102,0.244,0.016,0.0,0.06,0.21,0.0,0,0,0,0.0357,-0.0383209,0.032,-0.07032089999999999,-0.0528207,0.024,-0.07682069999999999,-0.15,0.021,-0.17099999999999999,-0.036249500000000004,0.088,-0.1242495,-0.0559278,0.048,-0.1039278,-0.171,0.038,-0.20900000000000002,-0.0642134,0.143,-0.2072134,-0.07146330000000001,0.064,-0.1354633,-0.209,0.085,-0.294,-0.12117690000000002,0.051,-0.17217690000000002,-0.0683562,0.168,-0.23635620000000002,-0.294,0.234,-0.528
-0.85,0.75,0.041,0.044,0.116,0,0.04,-0.026,0,0,0.019,0.091,-0.059,0.115,0.0,0,0,0,0.0435,-0.038609500000000005,0.032,-0.0706095,-0.0532185,0.024,-0.0772185,-0.15,0.021,-0.17099999999999999,-0.036522500000000006,0.088,-0.12452250000000001,-0.056349,0.048,-0.104349,-0.171,0.038,-0.20900000000000002,-0.064697,0.143,-0.207697,-0.07200150000000001,0.064,-0.1360015,-0.209,0.085,-0.294,-0.12208950000000002,0.051,-0.1730895,-0.06887100000000002,0.168,-0.23687100000000003,-0.294,0.234,-0.528
-0.85,0.85,0.026,-0.141,0,0,0.013,-0.052,0.046,0,0.028,-0.058,0.011,0.21,0.0,0,0,0,0.0714,-0.0396418,0.032,-0.0716418,-0.05464139999999999,0.024,-0.0786414,-0.15,0.021,-0.17099999999999999,-0.037499,0.088,-0.125499,-0.05785559999999999,0.048,-0.1058556,-0.171,0.038,-0.20900000000000002,-0.0664268,0.143,-0.20942679999999997,-0.0739266,0.064,-0.1379266,-0.209,0.085,-0.294,-0.1253538,0.051,-0.17635379999999998,-0.0707124,0.168,-0.2387124,-0.294,0.234,-0.528
-0.85,0.95,0.035,0.026,0.084,0,0.022,0.023,0,0.244,-0.033,-0.045,-0.055,0.354,0.0,0,0,0,0.0164,-0.037606799999999996,0.032,-0.0696068,-0.0518364,0.024,-0.0758364,-0.15,0.021,-0.17099999999999999,-0.035574,0.088,-0.12357399999999999,-0.0548856,0.048,-0.1028856,-0.171,0.038,-0.20900000000000002,-0.0630168,0.143,-0.2060168,-0.0701316,0.064,-0.13413160000000002,-0.209,0.085,-0.294,-0.1189188,0.051,-0.1699188,-0.0670824,0.168,-0.23508240000000002,-0.294,0.234,-0.528
-0.85,1.05,0.037,0.077,0.003,0,0.025,0.039,0.006,0.244,-0.01,-0.05,-0.116,0.07,0.0,0.063,0.495,0.421,0.0303,-0.0092671,0.032,-0.0412671,-0.022809300000000005,0.024,-0.046809300000000005,-0.11402700000000002,0.021,-0.135027,-0.007332500000000006,0.088,-0.0953325,-0.025711200000000003,0.048,-0.0737112,-0.13370400000000002,0.038,-0.17170400000000002,-0.0334496,0.143,-0.17644959999999998,-0.040220700000000005,0.064,-0.1042207,-0.16931000000000002,0.085,-0.25431000000000004,-0.08665110000000001,0.051,-0.1376511,-0.037318800000000006,0.168,-0.20531880000000002,-0.248955,0.234,-0.482955
-0.85,1.15,0.03,0.064,0.039,0,0.001,-0.048,0.233,0.244,-0.074,-0.07,0.054,-0.54,0.0,0.208,0.086,-0.196,0.1159,-0.07436029999999999,0.032,-0.10636029999999999,-0.0870709,0.024,-0.1110709,-0.159568,0.021,-0.18056799999999998,-0.07254450000000001,0.088,-0.1605445,-0.0897946,0.048,-0.1377946,-0.17620000000000002,0.038,-0.21420000000000003,-0.0970578,0.143,-0.2400578,-0.10341310000000001,0.064,-0.1674131,-0.206296,0.085,-0.291296,-0.14699230000000002,0.051,-0.1979923,-0.10068940000000001,0.168,-0.2686894,-0.27361599999999997,0.234,-0.507616
-0.85,1.25,0.087,0.078,0.053,0,-0.02,0.005,-0.006,0.068,-0.001,-0.028,-0.009,0.21,0.0,0.174,0.317,0.26,0.0423,0.013112899999999997,0.032,-0.018887100000000004,0.0009566999999999978,0.024,-0.023043300000000003,-0.07866000000000001,0.021,-0.09966000000000001,0.014849499999999991,0.088,-0.07315050000000001,-0.0016482000000000094,0.048,-0.04964820000000001,-0.09600600000000001,0.038,-0.13400600000000001,-0.008594600000000008,0.143,-0.1515946,-0.014672700000000018,0.064,-0.07867270000000001,-0.127394,0.085,-0.21239400000000003,-0.05635110000000002,0.051,-0.10735110000000002,-0.01206780000000001,0.168,-0.18006780000000003,-0.197604,0.234,-0.431604
-0.85,1.35,0.017,0.181,-0.058,0.159,-0.003,-0.029,0.011,-0.014,-0.059,0.076,0.034,-0.074,0.0526,0.289,0.413,0.101,0.1074,-0.0010918000000000004,0.028370600000000003,-0.029462400000000003,-0.012549399999999995,0.020055,-0.03260439999999999,-0.077461,0.012005400000000001,-0.0894664,0.0005449999999999969,0.0815302,-0.08098520000000001,-0.0150046,0.0426348,-0.0576394,-0.09239200000000003,0.0270066,-0.11939860000000002,-0.021551800000000003,0.132217,-0.1537688,-0.02728060000000001,0.057004200000000005,-0.08428480000000002,-0.11941000000000002,0.0695356,-0.18894560000000002,-0.0665638,0.0421632,-0.108727,-0.024825400000000004,0.1556916,-0.180517,-0.179845,0.20622720000000003,-0.38607220000000003
-0.85,1.45,0.015,-0.018,-0.04,0,0.068,-0.024,0.025,0.003,-0.061,0.014,0.002,-0.055,0.1268,0.419,0.174,-0.031,0.0526,-0.0364322,0.0232508,-0.059683,-0.0453026,0.014490000000000003,-0.0597926,-0.10013899999999999,-0.0006827999999999973,-0.0994562,-0.035165,0.0724036,-0.1075686,-0.0472034,0.035066400000000005,-0.0822698,-0.11234,0.011498799999999997,-0.1238388,-0.0522722,0.11700599999999999,-0.1692782,-0.0567074,0.0471356,-0.10384299999999999,-0.13441799999999998,0.04772080000000001,-0.1821388,-0.0871202,0.029697599999999994,-0.11681779999999999,-0.0548066,0.1383288,-0.1931354,-0.18380299999999997,0.16704960000000002,-0.35085259999999996
-0.85,1.55,-0.008,-0.016,0.032,0,0.017,-0.017,-0.069,0.158,-0.076,0.037,-0.043,-0.159,0.2911,0.245,0.184,0.001,0.1818,-0.03441659999999999,0.011914099999999997,-0.04633069999999999,-0.04753179999999999,0.0021674999999999993,-0.04969929999999999,-0.113005,-0.0287781,-0.0842269,-0.032543,0.05219469999999999,-0.0847377,-0.0503422,0.0183078,-0.06864999999999999,-0.12886,-0.022839900000000007,-0.10602009999999999,-0.057836599999999995,0.08332449999999998,-0.14116109999999998,-0.06439420000000001,0.025283699999999992,-0.0896779,-0.15755,-0.0005833999999999978,-0.1569666,-0.1093606,0.0020951999999999915,-0.1114558,-0.0615838,0.09988259999999999,-0.16146639999999998,-0.221725,0.08029919999999999,-0.30202419999999996
-0.85,1.65,-0.023,-0.023,-0.025,-0.029,-0.03,-0.028,-0.206,0.284,-0.027,0.214,-0.169,-0.089,0.4588,0.284,0.228,0.068,0.1513,-0.012778099999999997,0.0003428000000000042,-0.013120900000000001,-0.024920299999999996,-0.010409999999999997,-0.014510299999999999,-0.088088,-0.05745479999999999,-0.030633200000000006,-0.011043500000000001,0.0315676,-0.0426111,-0.0275222,0.0012024000000000028,-0.028724600000000003,-0.10312400000000001,-0.0578892,-0.045234800000000006,-0.034460599999999994,0.04894599999999999,-0.08340659999999998,-0.040531700000000004,0.002979599999999999,-0.0435113,-0.130332,-0.04988719999999999,-0.08044480000000001,-0.0821621,-0.0260784,-0.0560837,-0.0379298,0.06064080000000001,-0.09857060000000001,-0.19119199999999997,-0.008246399999999987,-0.18294559999999999
-0.85,1.75,-0.03,0.022,-0.003,0,0.003,-0.075,0.055,-0.069,0.199,-0.008,-0.128,-0.073,0.5405,0.359,0.295,0.053,0.1232,-0.0092484,-0.005294499999999997,-0.003953900000000003,-0.019947199999999995,-0.016537499999999997,-0.003409699999999998,-0.077123,-0.07142549999999999,-0.005697500000000008,-0.007720000000000005,0.0215185,-0.029238500000000004,-0.0222398,-0.007130999999999995,-0.015108800000000006,-0.09058400000000001,-0.0749645,-0.015619500000000008,-0.028353399999999997,0.032197500000000004,-0.060550900000000005,-0.033702800000000005,-0.007886499999999998,-0.025816300000000007,-0.114942,-0.073907,-0.041035,-0.0703844,-0.039804000000000006,-0.030580399999999994,-0.0314102,0.04152300000000001,-0.0729332,-0.169427,-0.051383999999999985,-0.11804300000000001
-0.85,1.85,0.003,-0.037,0.184,0,-0.035,-0.059,0.026,-0.103,-0.029,-0.044,-0.177,-0.199,0.6154,0.481,0.286,-0.03,0.1355,-0.0386465,-0.010462599999999994,-0.028183900000000005,-0.0478095,-0.022154999999999994,-0.025654500000000004,-0.09228,-0.08423339999999999,-0.008046600000000015,-0.0373375,0.012305800000000002,-0.0496433,-0.049773000000000005,-0.014770799999999997,-0.03500220000000001,-0.103179,-0.09061860000000001,-0.0125604,-0.055009,0.01684300000000001,-0.07185200000000001,-0.059590500000000005,-0.017848199999999998,-0.04174230000000001,-0.122901,-0.09592759999999997,-0.026973400000000022,-0.09100650000000002,-0.0523872,-0.038619300000000016,-0.057627000000000005,0.023996400000000015,-0.08162340000000001,-0.167016,-0.09093119999999995,-0.07608480000000005
-0.85,1.95,-0.041,0.025,-0.079,-0.046,-0.006,0.03,0.008,-0.036,0.133,0.004,-0.141,-0.235,0.7067,0.424,0.275,0.045,0.2125,-0.010094500000000003,-0.016762299999999997,0.0066677999999999946,-0.0211335,-0.029002499999999994,0.007868999999999994,-0.06732,-0.0998457,0.03252569999999999,-0.008517500000000008,0.0010758999999999942,-0.009593400000000002,-0.023499000000000006,-0.0240834,0.0005843999999999953,-0.07941600000000001,-0.10970030000000001,0.0302843,-0.029807000000000007,-0.0018735000000000002,-0.027933500000000007,-0.03532650000000001,-0.0299911,-0.005335400000000011,-0.101304,-0.12276980000000001,0.021465800000000007,-0.07317450000000002,-0.06772560000000001,-0.0054489000000000065,-0.03296100000000001,0.002632200000000001,-0.03559320000000001,-0.150264,-0.13913759999999997,-0.011126400000000036
-0.85,2.05,-0.029,-0.059,-0.022,-0.071,-0.01,-0.048,-0.079,-0.002,0.097,-0.091,-0.178,-0.158,0.7065,0.395,0.223,-0.072,0.2022,-0.058306399999999994,-0.0167485,-0.041557899999999995,-0.0696072,-0.0289875,-0.040619699999999995,-0.11918999999999999,-0.0998115,-0.019378499999999993,-0.056692,0.0011004999999999938,-0.0577925,-0.0720288,-0.024062999999999998,-0.0479658,-0.131895,-0.10965850000000002,-0.022236499999999992,-0.0784864,-0.0018325000000000077,-0.0766539,-0.0841368,-0.02996450000000001,-0.05417229999999999,-0.154885,-0.122711,-0.032173999999999994,-0.1228824,-0.06769200000000002,-0.05519039999999999,-0.08171519999999999,0.002678999999999994,-0.08439419999999997,-0.20630999999999997,-0.139032,-0.06727799999999998
-0.85,2.15,-0.026,-0.031,-0.006,-0.104,0.002,-0.067,0.031,0.024,-0.027,0.216,-0.045,-0.039,0.6947,0.462,0.341,0.077,0.185,0.008823000000000001,-0.0159343,0.0247573,-0.0012990000000000015,-0.028102499999999996,0.026803499999999994,-0.045126000000000006,-0.0977937,0.05266769999999999,0.010268999999999997,0.002551899999999996,0.007717100000000001,-0.003468000000000006,-0.0228594,0.019391399999999993,-0.05642400000000001,-0.1071923,0.050768299999999995,-0.009252000000000003,0.0005865000000000037,-0.009838500000000007,-0.014313000000000006,-0.028395100000000003,0.014082099999999997,-0.07686799999999999,-0.1192418,0.0423738,-0.04901700000000001,-0.0657096,0.016692599999999995,-0.012144000000000009,0.005440200000000006,-0.017584200000000015,-0.12259800000000001,-0.13280159999999996,0.010203599999999952
-0.85,2.25,-0.021,-0.076,-0.062,-0.05,0.041,-0.034,-0.045,-0.325,-0.137,-0.091,-0.082,0.013,0.6854,0.521,0.313,-0.055,0.1784,-0.0529788,-0.015292599999999998,-0.0376862,-0.0621824,-0.027405,-0.0347774,-0.100505,-0.0962034,-0.004301600000000003,-0.051664,0.0036957999999999956,-0.0553598,-0.0641546,-0.0219108,-0.042243800000000005,-0.11056400000000001,-0.10524860000000001,-0.005315399999999998,-0.0694138,0.0024929999999999952,-0.07190679999999999,-0.0740156,-0.027158200000000004,-0.046857399999999994,-0.128766,-0.1165076,-0.012258399999999989,-0.1055708,-0.06414720000000002,-0.04142359999999999,-0.07204340000000001,0.007616399999999995,-0.0796598,-0.169481,-0.12789119999999998,-0.04158980000000001
-0.85,2.35,-0.021,-0.024,-0.094,-0.111,-0.057,0.064,-0.084,0.001,-0.118,-0.071,0.159,0.005,0.6122,0.444,0.366,0.055,0.2093,-0.0038960999999999996,-0.010241799999999997,0.0063456999999999975,-0.014610300000000003,-0.021914999999999994,0.00730469999999999,-0.058980000000000005,-0.08368619999999999,0.024706199999999984,-0.0023655000000000065,0.0126994,-0.015064900000000006,-0.016906200000000007,-0.014444399999999996,-0.0024618000000000105,-0.07065600000000002,-0.08994980000000001,0.019293799999999986,-0.023028600000000007,0.017499000000000008,-0.04052760000000001,-0.02838570000000001,-0.0174226,-0.01096310000000001,-0.091784,-0.09498679999999997,0.003202799999999964,-0.06512010000000001,-0.051849599999999996,-0.013270500000000018,-0.026089800000000007,0.02474520000000001,-0.05083500000000002,-0.139044,-0.08924159999999996,-0.04980240000000004
-0.85,2.45,-0.058,-0.038,-0.083,0.498,0.034,-0.063,0.018,-0.018,-0.063,-0.132,-0.078,-0.098,0.6632,0.508,0.243,-0.042,0.2326,-0.0481462,-0.013760799999999998,-0.0343854,-0.0582906,-0.02574,-0.0325506,-0.095136,-0.0924072,-0.0027288000000000034,-0.046697,0.006426399999999995,-0.0531234,-0.0604644,-0.019646399999999998,-0.04081800000000001,-0.105468,-0.10060880000000001,-0.004859199999999994,-0.06626119999999999,0.007043999999999995,-0.07330519999999999,-0.0713334,-0.024205600000000004,-0.0471278,-0.124164,-0.1099808,-0.014183199999999993,-0.10611420000000002,-0.06041760000000001,-0.04569660000000001,-0.0691596,0.012811200000000002,-0.08197080000000001,-0.165984,-0.11616959999999998,-0.04981440000000001
-0.85,2.55,-0.024,0.025,-0.12,-0.053,-0.051,0.014,-0.065,-0.074,-0.014,-0.059,-0.092,-0.066,0.67,0.492,0.299,-0.032,0.2318,-0.043116600000000005,-0.014230000000000001,-0.028886600000000005,-0.0534738,-0.02625,-0.027223800000000003,-0.091944,-0.09357,0.0016260000000000024,-0.04163700000000001,0.005589999999999994,-0.047227000000000005,-0.0556932,-0.020340000000000004,-0.035353199999999994,-0.10261200000000001,-0.10203000000000002,-0.0005819999999999853,-0.0616116,0.005649999999999988,-0.06726159999999999,-0.06679020000000001,-0.02511000000000001,-0.0416802,-0.121916,-0.11198000000000002,-0.009935999999999973,-0.10230060000000002,-0.06156000000000002,-0.0407406,-0.06457080000000001,0.011219999999999994,-0.0757908,-0.165096,-0.11975999999999999,-0.045336
-0.85,2.65,-0.006,-0.027,-0.147,-0.063,-0.05,0.027,-0.048,-0.196,-0.023,-0.081,-0.09,-0.094,0.557,0.421,0.323,-0.068,0.26,-0.059671,-0.006433000000000003,-0.053238,-0.071417,-0.017775000000000003,-0.053641999999999995,-0.115478,-0.07424700000000001,-0.04123099999999999,-0.057993,0.01948899999999999,-0.077482,-0.073934,-0.008814000000000006,-0.06512,-0.127637,-0.07841300000000001,-0.04922399999999999,-0.080646,0.028814999999999986,-0.10946099999999997,-0.08651900000000001,-0.01008100000000001,-0.076438,-0.14963899999999997,-0.078758,-0.07088099999999997,-0.126791,-0.04257600000000001,-0.08421499999999998,-0.084002,0.03766199999999999,-0.12166399999999998,-0.19885399999999998,-0.060096000000000024,-0.13875799999999994
-0.85,2.75,-0.036,-0.025,-0.06,-0.049,-0.021,-0.063,-0.043,-0.09,0.067,-0.05,-0.095,0.014,0.54,0.387,0.325,-0.072,0.2524,-0.059883799999999994,-0.0052600000000000025,-0.05462379999999999,-0.07199939999999999,-0.0165,-0.05549939999999999,-0.11981399999999999,-0.07134,-0.04847399999999999,-0.058152999999999996,0.02157999999999999,-0.07973299999999998,-0.0745956,-0.007080000000000003,-0.0675156,-0.132687,-0.07486000000000002,-0.057826999999999976,-0.0815188,0.03229999999999999,-0.1138188,-0.0875766,-0.007820000000000011,-0.0797566,-0.15598099999999998,-0.07375999999999999,-0.08222099999999999,-0.1291158,-0.03972000000000002,-0.08939579999999998,-0.0849804,0.041639999999999996,-0.1266204,-0.208086,-0.05112000000000001,-0.156966
-0.85,2.85,0.001,-0.035,-0.122,0,-0.11,0.115,-0.149,0.12,-0.086,0.035,-0.149,-0.136,0.5185,0.462,0.248,-0.087,0.2184,-0.0681808,-0.003776499999999995,-0.0644043,-0.0787704,-0.014887499999999993,-0.0638829,-0.120894,-0.0676635,-0.0532305,-0.066668,0.0242245,-0.0908925,-0.0810396,-0.004886999999999992,-0.07615260000000001,-0.132192,-0.0703665,-0.061825500000000005,-0.0870908,0.036707500000000004,-0.1237983,-0.09238560000000001,-0.0049605,-0.0874251,-0.152636,-0.06743899999999999,-0.08519700000000001,-0.12869280000000002,-0.036107999999999994,-0.09258480000000002,-0.09011640000000001,0.046671000000000004,-0.1367874,-0.19836600000000001,-0.03976799999999997,-0.15859800000000004
-0.85,2.95,0.042,-0.042,0.03,0,-0.065,-0.061,0.018,-0.091,-0.048,-0.048,-0.108,-0.009,0.5641,0.294,0.327,-0.031,0.2761,-0.0454517,-0.006922900000000001,-0.038528799999999995,-0.05920109999999999,-0.018307499999999997,-0.040893599999999995,-0.11501399999999999,-0.0754611,-0.03955289999999999,-0.0434875,0.018615699999999992,-0.06210319999999999,-0.0621474,-0.009538200000000004,-0.052609199999999995,-0.12984,-0.07989690000000002,-0.04994309999999999,-0.0700042,0.02735949999999998,-0.09736369999999998,-0.0768789,-0.011025300000000005,-0.0658536,-0.156668,-0.0808454,-0.0758226,-0.1240197,-0.04376880000000001,-0.08025089999999999,-0.0739326,0.036000599999999994,-0.1099332,-0.21667799999999998,-0.06384480000000001,-0.15283319999999997
-0.85,3.05,-0.016,0.009,-0.044,0.005,-0.035,-0.062,0.004,-0.083,-0.033,-0.042,0.026,-0.147,0.4667,0.312,0.242,-0.096,0.2395,-0.06426950000000001,-0.000202299999999999,-0.0640672,-0.0772545,-0.011002499999999998,-0.066252,-0.133152,-0.058805699999999995,-0.0743463,-0.062414500000000005,0.030595899999999995,-0.0930104,-0.080037,0.0003966000000000004,-0.0804336,-0.1476,-0.059540300000000004,-0.0880597,-0.08745700000000001,0.047326499999999994,-0.1347835,-0.09394949999999999,0.0019288999999999973,-0.09587839999999999,-0.17374399999999998,-0.052209799999999994,-0.12153419999999998,-0.1384695,-0.027405600000000006,-0.1110639,-0.091167,0.0587922,-0.14995920000000001,-0.23222399999999999,-0.012417599999999987,-0.2198064
-0.85,3.15,0.002,0.0,0.042,-0.005,-0.053,-0.05,-0.053,0,-0.026,0.008,0.002,0.001,0.2857,0.42,0.365,-0.036,0.1939,-0.043754299999999996,0.0122867,-0.056040999999999994,-0.054588899999999996,0.0025724999999999984,-0.057161399999999994,-0.10212,-0.027854699999999996,-0.0742653,-0.0422065,0.05285889999999999,-0.0950654,-0.056910600000000006,0.018858599999999996,-0.07576920000000001,-0.11430000000000001,-0.02171130000000001,-0.0925887,-0.0631018,0.08443149999999998,-0.14753329999999998,-0.0685191,0.026001899999999994,-0.094521,-0.13634000000000002,0.0010041999999999968,-0.13734420000000003,-0.1056663,0.0030023999999999954,-0.10866870000000001,-0.0661974,0.10114619999999999,-0.16734359999999998,-0.18564,0.0831504,-0.2687904
-0.85,3.25,-0.002,0.06,-0.169,0.152,-0.054,-0.012,-0.003,0,-0.083,-0.037,-0.048,-0.102,0.3108,0.403,0.221,-0.063,0.1397,-0.052646899999999996,0.010554800000000001,-0.0632017,-0.0629607,0.0006899999999999996,-0.06365069999999999,-0.11493899999999999,-0.0321468,-0.08279219999999998,-0.0511735,0.0497716,-0.1009451,-0.0651708,0.0162984,-0.0814692,-0.127476,-0.026957200000000008,-0.10051879999999999,-0.0710644,0.079286,-0.1503504,-0.07622129999999999,0.0226636,-0.0988849,-0.150162,-0.0063751999999999975,-0.1437868,-0.11158289999999998,-0.0012144000000000044,-0.11036849999999998,-0.0740112,0.09527280000000002,-0.16928400000000002,-0.20090699999999997,0.06989760000000002,-0.2708046
-0.85,3.35,-0.004,-0.001,0.007,0,-0.006,-0.036,0.016,0.2,-0.06,-0.004,-0.125,0.065,0.1522,0.196,0.125,-0.189,0.1748,-0.07325960000000001,0.021498200000000002,-0.0947578,-0.0869628,0.012584999999999999,-0.0995478,-0.157644,-0.005026199999999998,-0.1526178,-0.071302,0.06927939999999999,-0.1405814,-0.08989920000000001,0.0324756,-0.1223748,-0.17452800000000002,0.006190199999999996,-0.18071820000000002,-0.0977296,0.111799,-0.2095286,-0.10458120000000001,0.0437574,-0.14833860000000001,-0.20507999999999998,0.0402532,-0.24533319999999997,-0.15156360000000002,0.0254304,-0.176994,-0.10164480000000001,0.1323852,-0.23403000000000002,-0.27342,0.1536384,-0.4270584
-0.85,3.45,-0.006,0.019,0.109,0,0.028,-0.009,-0.085,0.11,0.011,0.023,0.002,0.11,0.0685,0.29,0.188,0.013,0.1538,-0.028190599999999993,0.027273500000000003,-0.055464099999999995,-0.04028379999999999,0.0188625,-0.059146299999999985,-0.10273,0.009286500000000001,-0.1120165,-0.026463,0.07957449999999999,-0.10603749999999999,-0.04287519999999999,0.041013,-0.0838882,-0.11764000000000001,0.023683499999999996,-0.1413235,-0.04978559999999999,0.12895749999999997,-0.17874309999999996,-0.0558322,0.0548895,-0.1107217,-0.14462,0.06486100000000002,-0.20948100000000003,-0.0972946,0.039492,-0.13678659999999998,-0.05324079999999999,0.15197100000000002,-0.2052118,-0.20496999999999999,0.197832,-0.402802
-0.85,3.55,-0.009,0.019,0.029,0.05,-0.013,-0.016,0.045,0.124,0.012,-0.023,0.028,-0.001,0.0615,0.125,0.311,0.054,0.181,-0.032322000000000004,0.0277565,-0.06007850000000001,-0.047106,0.0193875,-0.0664935,-0.1245,0.010483500000000001,-0.1349835,-0.030210000000000008,0.0804355,-0.11064550000000001,-0.050274000000000006,0.041727,-0.092001,-0.142875,0.025146500000000002,-0.1680215,-0.058722,0.13039249999999997,-0.18911449999999996,-0.066114,0.0558205,-0.1219345,-0.17612499999999998,0.066919,-0.24304399999999998,-0.116802,0.040667999999999996,-0.15747,-0.062946,0.153609,-0.216555,-0.2505,0.20152800000000004,-0.45202800000000004
-0.85,3.65,0.021,0.045,0.093,0.05,0.026,0.018,0.099,0.278,0.021,-0.094,0.014,0.159,0.0,0.083,0.013,-0.138,0.0986,-0.0490312,0.032,-0.0810312,-0.0632496,0.024,-0.08724960000000001,-0.149004,0.021,-0.170004,-0.047000000000000014,0.088,-0.135,-0.0662964,0.048,-0.1142964,-0.16826100000000002,0.038,-0.20626100000000003,-0.0744212,0.143,-0.21742119999999998,-0.08153040000000002,0.064,-0.1455304,-0.20310699999999998,0.085,-0.288107,-0.1302792,0.051,-0.1812792,-0.07848360000000001,0.168,-0.24648360000000002,-0.281052,0.234,-0.5150520000000001
-0.85,3.75,0.017,0.073,0.207,0.113,0.019,0.004,0.036,0.198,-0.04,-0.008,0.005,0.073,0.0217,0.214,0.006,-0.118,0.0667,-0.056801899999999995,0.030502699999999997,-0.0873046,-0.06873969999999999,0.0223725,-0.09111219999999999,-0.143152,0.0172893,-0.1604413,-0.0550965,0.08533089999999999,-0.14042739999999998,-0.0712978,0.0457866,-0.11708439999999999,-0.15965800000000002,0.0334647,-0.19312270000000004,-0.0781194,0.1385515,-0.2166709,-0.0840883,0.06111389999999999,-0.1452022,-0.189526,0.0786202,-0.2681462,-0.12501790000000002,0.04735439999999999,-0.1723723,-0.0815302,0.16292220000000002,-0.24445240000000001,-0.256336,0.2225424,-0.47887840000000004
-0.85,3.85,0.026,0.04,0.153,0,0.033,0.045,0.046,0,0.097,0.042,-0.063,0.154,0.0,0,0,0,0.0339,-0.0382543,0.032,-0.07025429999999999,-0.0527289,0.024,-0.0767289,-0.15,0.021,-0.17099999999999999,-0.0361865,0.088,-0.1241865,-0.0558306,0.048,-0.1038306,-0.171,0.038,-0.20900000000000002,-0.0641018,0.143,-0.2071018,-0.0713391,0.064,-0.1353391,-0.209,0.085,-0.294,-0.12096630000000001,0.051,-0.17196630000000002,-0.0682374,0.168,-0.23623740000000001,-0.294,0.234,-0.528
-0.85,3.95,0.032,0.062,0.204,0,0.025,0.031,-0.067,0,-0.003,0.033,0.069,-0.06,0.0,0.25,0.039,-0.255,0.0185,-0.0921845,0.032,-0.1241845,-0.1029435,0.024,-0.1269435,-0.17625,0.021,-0.19724999999999998,-0.0906475,0.088,-0.17864750000000001,-0.105249,0.048,-0.153249,-0.192,0.038,-0.23,-0.111397,0.143,-0.254397,-0.1167765,0.064,-0.1807765,-0.2205,0.085,-0.3055,-0.15366449999999998,0.051,-0.20466449999999997,-0.114471,0.168,-0.282471,-0.28425,0.234,-0.51825
-0.75,0.55,0.045,0,0.084,0,0.03,0.053,0,0,0.022,-0.043,0.0,0,0.0,0,0,0,0,-0.037,0.032,-0.069,-0.051,0.024,-0.075,-0.15,0.021,-0.17099999999999999,-0.035,0.088,-0.123,-0.054,0.048,-0.10200000000000001,-0.171,0.038,-0.20900000000000002,-0.062,0.143,-0.205,-0.069,0.064,-0.133,-0.209,0.085,-0.294,-0.117,0.051,-0.168,-0.066,0.168,-0.234,-0.294,0.234,-0.528
-0.75,0.65,0.013,0,0,0,0.041,0.026,0,0,-0.144,0.011,0.068,0,0.0,0,0,0,0,-0.037,0.032,-0.069,-0.051,0.024,-0.075,-0.15,0.021,-0.17099999999999999,-0.035,0.088,-0.123,-0.054,0.048,-0.10200000000000001,-0.171,0.038,-0.20900000000000002,-0.062,0.143,-0.205,-0.069,0.064,-0.133,-0.209,0.085,-0.294,-0.117,0.051,-0.168,-0.066,0.168,-0.234,-0.294,0.234,-0.528
