XLOC,ZLOC,RV_00,RV_10,RV_20,RV_30,RV_01,RV_11,RV_21,RV_31,RV_02,RV_12,RV_22,RV_32,CS,CONTACT,xWOBACON,CRV,FOUL,SWING_00,TAKE_00,DELTA_00,SWING_01,TAKE_01,DELTA_01,SWING_02,TAKE_02,DELTA_02,SWING_10,TAKE_10,DELTA_10,SWING_11,TAKE_11,DELTA_11,SWING_12,TAKE_12,DELTA_12,SWING_20,TAKE_20,DELTA_20,SWING_21,TAKE_21,DELTA_21,SWING_22,TAKE_22,DELTA_22,SWING_30,TAKE_30,DELTA_30,SWING_31,TAKE_31,DELTA_31,SWING_32,TAKE_32,DELTA_32
-1.05,1.85,0.018,0.009,0.049,0.217,-0.024,-0.044,0.005,-0.079,-0.028,0.026,-0.004,-0.009,0.0923,0.293,0.249,0.0,0.1472,-0.0316054,0.0256313,-0.0572367,-0.0435642,0.017077500000000002,-0.0606417,-0.10605,0.005216700000000003,-0.11126670000000001,-0.029897000000000007,0.0766471,-0.1065441,-0.0461268,0.0385854,-0.0847122,-0.12089700000000002,0.018709299999999998,-0.13960630000000002,-0.052960400000000005,0.12407849999999998,-0.1770389,-0.05893980000000001,0.0517241,-0.11066390000000001,-0.147763,0.05786380000000001,-0.2056268,-0.09994140000000001,0.03549359999999999,-0.135435,-0.05637720000000001,0.1464018,-0.20277900000000001,-0.20785800000000001,0.1852656,-0.3931236
-1.05,1.95,0.013,0.033,0.019,0.025,0.001,0.002,0.09,0.099,0.018,-0.036,-0.008,-0.128,0.1399,0.299,0.301,0.054,0.1582,-0.015644400000000003,0.022346900000000003,-0.037991300000000006,-0.027673200000000002,0.013507499999999999,-0.0411807,-0.089004,-0.002922899999999999,-0.0860811,-0.013926000000000004,0.07079229999999999,-0.0847183,-0.0302508,0.033730199999999995,-0.063981,-0.10372500000000001,0.008760899999999999,-0.11248590000000001,-0.0371244,0.11432049999999999,-0.1514449,-0.04313880000000001,0.0453933,-0.0885321,-0.130363,0.04386940000000001,-0.1742324,-0.08438040000000002,0.0274968,-0.11187720000000002,-0.040561200000000006,0.1352634,-0.1758246,-0.189948,0.16013280000000002,-0.3500808
-1.05,2.05,0.02,-0.008,0.037,0.111,-0.038,-0.024,0.017,0.001,-0.001,-0.005,-0.04,0.079,0.138,0.33,0.237,-0.014,0.2126,-0.037276199999999995,0.022478,-0.05975419999999999,-0.04963259999999999,0.013650000000000002,-0.0632826,-0.10511999999999999,-0.0025979999999999996,-0.10252199999999999,-0.035511,0.07102599999999999,-0.10653699999999999,-0.0522804,0.033924,-0.0862044,-0.11918999999999999,0.009157999999999996,-0.128348,-0.0593412,0.11470999999999998,-0.17405119999999996,-0.0655194,0.045646,-0.1111654,-0.14465,0.044428,-0.189078,-0.1078842,0.027815999999999994,-0.1357002,-0.0628716,0.135708,-0.1985796,-0.20159999999999997,0.161136,-0.36273599999999995
-1.05,2.15,0.014,-0.003,0.021,0.112,-0.035,-0.031,0.016,0.17,-0.044,0.013,-0.085,-0.055,0.1558,0.342,0.254,-0.058,0.2111,-0.0519927,0.021249800000000003,-0.0732425,-0.0641601,0.012315000000000003,-0.0764751,-0.11853599999999999,-0.005641799999999995,-0.1128942,-0.05025450000000001,0.0688366,-0.1190911,-0.0667674,0.03210840000000001,-0.09887580000000001,-0.132354,0.0054378,-0.1377918,-0.0737202,0.11106099999999999,-0.18478119999999998,-0.07980390000000001,0.0432786,-0.12308250000000001,-0.15735799999999997,0.039194800000000016,-0.19655279999999997,-0.12152070000000001,0.0248256,-0.1463463,-0.0771966,0.13154280000000002,-0.20873940000000002,-0.21328799999999995,0.15173760000000003,-0.36502559999999995
-1.05,2.25,0.01,-0.006,0.02,0.147,0.008,0.007,0.043,0.016,-0.064,0.026,0.013,-0.031,0.176,0.371,0.277,0.046,0.2048,-0.013784600000000001,0.019856000000000002,-0.03364060000000001,-0.025457799999999996,0.010800000000000002,-0.0362578,-0.077284,-0.009095999999999993,-0.06818800000000001,-0.012117000000000003,0.06635200000000001,-0.07846900000000001,-0.027959200000000003,0.030048000000000005,-0.05800720000000001,-0.09049300000000002,0.0012159999999999983,-0.09170900000000001,-0.0346296,0.10692,-0.1415496,-0.04046620000000001,0.040592,-0.08105820000000001,-0.114395,0.03325600000000001,-0.147651,-0.08048860000000001,0.021432,-0.1019206,-0.03796480000000001,0.12681600000000004,-0.16478080000000006,-0.16785999999999998,0.14107200000000003,-0.308932
-1.05,2.35,0.004,0.02,0.082,0.068,-0.033,0.0,0.009,-0.076,-0.048,-0.018,-0.018,0.064,0.1921,0.377,0.277,0.011,0.2037,-0.026440899999999996,0.0187451,-0.045186,-0.0380147,0.009592500000000004,-0.0476072,-0.089303,-0.011849099999999994,-0.07745389999999999,-0.024787500000000004,0.0643717,-0.08915920000000001,-0.040494800000000004,0.02840580000000001,-0.0689006,-0.102386,-0.0021488999999999987,-0.10023710000000001,-0.0471084,0.1036195,-0.1507279,-0.052895300000000006,0.038450700000000004,-0.09134600000000001,-0.12605999999999998,0.028522600000000016,-0.1545826,-0.0925769,0.0187272,-0.1113041,-0.05041520000000001,0.12304860000000002,-0.17346380000000003,-0.17901499999999998,0.13257120000000006,-0.31158620000000004
-1.05,2.45,0.017,0.002,0.014,0.078,-0.019,-0.006,-0.018,-0.011,-0.036,0.029,0.005,-0.046,0.1887,0.362,0.286,-0.008,0.206,-0.034124,0.018979700000000002,-0.053103700000000004,-0.04594,0.009847500000000002,-0.055787500000000004,-0.09859599999999999,-0.011267699999999999,-0.0873283,-0.032436,0.0647899,-0.0972259,-0.048472,0.028752600000000003,-0.0772246,-0.11199400000000001,-0.0014383000000000035,-0.1105557,-0.055224,0.10431649999999999,-0.1595405,-0.061132000000000006,0.038902900000000004,-0.10003490000000001,-0.136238,0.029522200000000005,-0.1657602,-0.101644,0.019298399999999997,-0.12094239999999999,-0.058600000000000006,0.12384420000000002,-0.18244420000000003,-0.190468,0.13436640000000002,-0.3248344
-1.05,2.55,0.023,-0.006,0.022,0.104,-0.01,-0.016,-0.036,0.086,0.011,-0.039,-0.039,0.086,0.165,0.329,0.301,0.009,0.247,-0.031005000000000005,0.020615,-0.051620000000000006,-0.043857,0.011624999999999998,-0.055482,-0.097689,-0.007214999999999999,-0.090474,-0.029169000000000007,0.06770499999999999,-0.09687399999999999,-0.04661100000000001,0.031169999999999996,-0.077781,-0.11178,0.0035149999999999973,-0.11529500000000001,-0.053955,0.10917499999999998,-0.16313,-0.06038100000000001,0.042055,-0.10243600000000001,-0.137278,0.036489999999999995,-0.173768,-0.10444500000000001,0.023279999999999995,-0.127725,-0.057627000000000005,0.12939,-0.18701700000000002,-0.194313,0.14688,-0.341193
-1.05,2.65,-0.001,0.008,0.051,0.001,-0.035,-0.007,-0.046,0.232,0.043,-0.02,-0.002,-0.053,0.1206,0.434,0.232,-0.052,0.206,-0.051132,0.0236786,-0.0748106,-0.061939999999999995,0.014955,-0.07689499999999999,-0.10746800000000001,0.00037740000000000343,-0.10784540000000001,-0.049588,0.07316619999999999,-0.12275419999999998,-0.06425600000000001,0.035698799999999996,-0.09995480000000001,-0.11935400000000002,0.0127946,-0.1321486,-0.070432,0.11827699999999998,-0.18870899999999996,-0.075836,0.0479602,-0.1237962,-0.14086200000000001,0.04954359999999999,-0.1904056,-0.11289199999999999,0.030739199999999998,-0.1436312,-0.07352,0.1397796,-0.2132996,-0.188972,0.1703232,-0.35929520000000004
-1.05,2.75,-0.001,0.02,-0.008,0.093,-0.007,0.013,0.055,0.061,-0.033,0.023,0.074,-0.009,0.1366,0.41,0.271,0.02,0.1939,-0.0208043,0.0225746,-0.0433789,-0.0317789,0.013755,-0.0455339,-0.08030000000000001,-0.002358599999999999,-0.07794140000000001,-0.019236500000000004,0.07119819999999999,-0.09043469999999999,-0.034130600000000004,0.0340668,-0.0681974,-0.09269000000000002,0.009450599999999997,-0.10214060000000003,-0.0404018,0.11499699999999999,-0.1553988,-0.04588910000000001,0.0458322,-0.0917213,-0.11511000000000002,0.04483959999999999,-0.15994960000000003,-0.08351630000000002,0.02805119999999999,-0.11156750000000001,-0.043537400000000004,0.13603559999999998,-0.17957299999999998,-0.16526000000000002,0.1618752,-0.3271352
-1.05,2.85,0.014,-0.034,0.04,0.113,-0.012,-0.022,-0.052,0.029,-0.063,0.008,-0.015,0.076,0.1066,0.464,0.215,-0.103,0.1609,-0.0735773,0.024644600000000003,-0.0982219,-0.0833339,0.016005,-0.09933890000000001,-0.128192,0.0027714000000000003,-0.1309634,-0.07218350000000001,0.07488819999999999,-0.1470717,-0.0854246,0.037126799999999995,-0.1225514,-0.13944800000000002,0.015720599999999998,-0.15516860000000002,-0.0909998,0.12114699999999999,-0.2121468,-0.09587810000000001,0.049822200000000004,-0.1457003,-0.159816,0.05365960000000001,-0.21347560000000002,-0.1293293,0.033091199999999994,-0.1624205,-0.0937874,0.1430556,-0.23684300000000003,-0.205376,0.17771520000000002,-0.3830912
-1.05,2.95,0.007,0.048,0.034,0.216,0.006,-0.034,0.018,-0.071,0.03,0.022,0.031,0.125,0.0884,0.349,0.259,-0.007,0.1896,-0.0335452,0.025900399999999997,-0.059445599999999994,-0.045313599999999996,0.01737,-0.06268359999999999,-0.100093,0.005883599999999999,-0.1059766,-0.031864,0.0771268,-0.1089908,-0.0478354,0.038983199999999996,-0.0868186,-0.11376400000000002,0.019524399999999997,-0.13328840000000003,-0.0545602,0.124878,-0.1794382,-0.06044440000000001,0.05224279999999999,-0.1126872,-0.138502,0.0590104,-0.19751239999999998,-0.10079320000000001,0.036148799999999995,-0.136942,-0.057922600000000005,0.1473144,-0.205237,-0.193837,0.1873248,-0.3811618
-1.05,3.05,0.004,0.032,0.004,0.109,-0.005,0.0,0.008,0.086,-0.005,-0.012,0.046,0.084,0.0859,0.347,0.3,-0.038,0.1955,-0.044580499999999995,0.026072900000000003,-0.0706534,-0.056459499999999996,0.0175575,-0.074017,-0.111136,0.0063111,-0.1174471,-0.042883500000000005,0.0774343,-0.1203178,-0.059004999999999995,0.0392382,-0.0982432,-0.12484900000000002,0.020046899999999996,-0.14489590000000002,-0.065793,0.1253905,-0.1911835,-0.0717325,0.052575300000000005,-0.12430780000000001,-0.149663,0.059745400000000004,-0.2094084,-0.11246050000000002,0.0365688,-0.14902930000000003,-0.069187,0.14789940000000001,-0.2170864,-0.205168,0.18864480000000003,-0.3938128
-1.05,3.15,0.023,0.028,0.079,0.129,-0.003,0.016,0.033,0.139,0.011,0.007,0.025,0.059,0.0547,0.332,0.298,0.039,0.1768,-0.018309599999999995,0.028225700000000003,-0.0465353,-0.0301368,0.019897500000000002,-0.050034300000000004,-0.08725199999999998,0.011646300000000004,-0.09889829999999998,-0.016620000000000003,0.0812719,-0.0978919,-0.0326712,0.0424206,-0.0750918,-0.10128,0.0265677,-0.1278477,-0.039429599999999995,0.1317865,-0.17121609999999998,-0.0453432,0.0567249,-0.1020681,-0.126664,0.06891820000000001,-0.1955822,-0.0858936,0.0418104,-0.12770399999999998,-0.0428088,0.1552002,-0.19800900000000002,-0.18344399999999994,0.2051184,-0.3885624
-1.05,3.25,0.016,0.036,0.069,0.097,-0.009,0.002,-0.047,0.084,0.111,-0.057,0.016,-0.037,0.0297,0.28,0.307,0.026,0.1637,-0.025416899999999992,0.029950700000000004,-0.055367599999999996,-0.037788699999999995,0.0217725,-0.059561199999999995,-0.10072,0.015921300000000003,-0.1166413,-0.023649500000000004,0.0843469,-0.1079964,-0.04043979999999999,0.0449706,-0.0854104,-0.11584000000000001,0.0317927,-0.1476327,-0.04750939999999999,0.1369115,-0.1844209,-0.0536953,0.0600499,-0.1137452,-0.14319999999999997,0.07626820000000001,-0.21946819999999997,-0.0961129,0.0460104,-0.1421233,-0.0510442,0.16105020000000003,-0.21209440000000002,-0.20439999999999997,0.21831840000000002,-0.4227184
-1.05,3.35,0.02,0.035,0.128,0.118,0.001,0.013,0.055,0.158,0.018,-0.037,0.037,0.05,0.0232,0.206,0.299,-0.053,0.1597,-0.04620489999999999,0.030399200000000005,-0.0766041,-0.05955669999999999,0.022260000000000002,-0.08181669999999999,-0.130018,0.0170328,-0.14705079999999998,-0.0442975,0.0851464,-0.1294439,-0.062417799999999996,0.0456336,-0.10805139999999999,-0.14669200000000002,0.0331512,-0.1798432,-0.0700474,0.13824399999999998,-0.20829139999999996,-0.07672330000000001,0.06091440000000001,-0.13763770000000003,-0.17686400000000002,0.0781792,-0.2550432,-0.1225009,0.047102399999999996,-0.16960329999999998,-0.0738622,0.1625712,-0.23643340000000002,-0.24435400000000002,0.22175040000000001,-0.46610440000000003
-1.05,3.45,0.028,0.079,0.069,0.114,0.006,0.025,0.019,0.157,0.001,-0.01,0.027,0.177,0.0091,0.21,0.301,0.16,0.1142,0.00014460000000000167,0.0313721,-0.0312275,-0.012514199999999996,0.0233175,-0.035831699999999994,-0.0849,0.0194439,-0.1043439,0.0019529999999999964,0.08688069999999999,-0.0849277,-0.015226799999999999,0.0470718,-0.062298599999999996,-0.10149000000000002,0.0360981,-0.13758810000000002,-0.022460400000000005,0.1411345,-0.1635949,-0.028789800000000004,0.0627897,-0.09157950000000001,-0.13151000000000002,0.08232460000000001,-0.21383460000000004,-0.07219140000000002,0.04947119999999999,-0.12166260000000001,-0.026077200000000002,0.1658706,-0.1919478,-0.19866,0.22919520000000002,-0.4278552
-1.05,3.55,0.03,0.059,0.104,0.15,0.009,0.051,0.06,0.272,0.027,0.029,0.04,0.085,0.0033,0.111,0.215,-0.104,0.1077,-0.0484219,0.0317723,-0.0801942,-0.0623757,0.023752500000000003,-0.0861282,-0.144894,0.020435700000000005,-0.1653297,-0.046428500000000004,0.0875941,-0.1340226,-0.0653658,0.0476634,-0.1130292,-0.16356300000000001,0.037310300000000005,-0.20087330000000003,-0.0733394,0.1423235,-0.2156629,-0.08031630000000001,0.06356110000000001,-0.14387740000000002,-0.197345,0.0840298,-0.2813748,-0.12815790000000002,0.0504456,-0.17860350000000003,-0.0773262,0.16722780000000004,-0.24455400000000005,-0.27291,0.2322576,-0.5051676
-1.05,3.65,0.026,0.045,0.109,0.133,0.001,0.028,0.037,0.14,-0.04,0.038,-0.013,-0.018,0.0042,0.148,0.247,-0.041,0.0906,-0.04094419999999999,0.0317102,-0.0726544,-0.05414059999999999,0.023685,-0.0778256,-0.133868,0.020281800000000003,-0.1541498,-0.039058999999999996,0.0874834,-0.1265424,-0.056968399999999995,0.047571600000000006,-0.10454,-0.15176,0.0371222,-0.1888822,-0.0645092,0.142139,-0.2066482,-0.07110740000000002,0.0634414,-0.13454880000000002,-0.18413599999999997,0.08376520000000001,-0.26790119999999995,-0.1163522,0.050294399999999996,-0.1666466,-0.06827960000000001,0.1670172,-0.23529680000000003,-0.256556,0.2317824,-0.4883384
-1.05,3.75,0.027,0.047,0.113,0.159,0.015,0.046,0.028,0.139,-0.033,0.01,0.052,0.156,0.0045,0.093,0.007,-0.148,0.0795,-0.0502645,0.0316895,-0.081954,-0.06407550000000001,0.0236625,-0.08773800000000001,-0.149814,0.020230500000000005,-0.17004450000000002,-0.0482915,0.0874465,-0.135738,-0.067035,0.047541,-0.114576,-0.168861,0.0370595,-0.2059205,-0.074927,0.1420775,-0.2170045,-0.0818325,0.0634015,-0.145234,-0.203327,0.08367700000000002,-0.28700400000000004,-0.1291845,0.050244,-0.1794285,-0.078873,0.16694700000000004,-0.24582000000000004,-0.280422,0.23162400000000002,-0.512046
-1.05,3.85,0.033,0.06,0.038,0,0.01,0.056,0.055,0.313,0.016,0.03,0.063,0.238,0.009,0.069,0.352,0.467,0.0478,-0.003992599999999999,0.031379,-0.035371599999999996,-0.017695799999999998,0.023325,-0.041020799999999996,-0.107427,0.019461,-0.126888,-0.002035000000000002,0.086893,-0.08892800000000001,-0.020632199999999996,0.047082,-0.0677142,-0.126978,0.036119,-0.163097,-0.028462599999999998,0.14115499999999997,-0.16961759999999998,-0.035314200000000004,0.062803,-0.0981172,-0.162356,0.08235400000000001,-0.24471,-0.08229660000000001,0.049488,-0.1317846,-0.0323778,0.16589399999999999,-0.1982718,-0.241491,0.229248,-0.470739
-1.05,3.95,0.042,0.06,0.092,0.094,0.025,0.059,0.128,0.23,0.026,0.035,0.022,0.159,0.0057,0.111,0.461,-0.144,0.0361,-0.0502127,0.0316067,-0.0818194,-0.0631641,0.0235725,-0.0867366,-0.149334,0.0200253,-0.1693593,-0.0483625,0.08729889999999998,-0.1356614,-0.06593940000000001,0.047418600000000005,-0.11335800000000001,-0.168003,0.03680869999999999,-0.2048117,-0.0733402,0.14183149999999997,-0.21517169999999997,-0.07981590000000001,0.0632419,-0.1430578,-0.201785,0.0833242,-0.2851092,-0.1242207,0.050042399999999994,-0.1742631,-0.0770406,0.16666620000000001,-0.2437068,-0.27735,0.2309904,-0.5083404
-0.95,0.55,0.024,0.033,0.037,0,0.02,0.032,0.062,0.152,0.003,-0.039,0.041,0.164,0.0,0,0,0,0.0179,-0.037662299999999996,0.032,-0.0696623,-0.0519129,0.024,-0.0759129,-0.15,0.021,-0.17099999999999999,-0.035626500000000005,0.088,-0.1236265,-0.0549666,0.048,-0.10296659999999999,-0.171,0.038,-0.20900000000000002,-0.06310980000000001,0.143,-0.2061098,-0.07023510000000001,0.064,-0.1342351,-0.209,0.085,-0.294,-0.11909430000000001,0.051,-0.1700943,-0.0671814,0.168,-0.2351814,-0.294,0.234,-0.528
-0.95,0.65,0.034,0.05,0,0,-0.002,0.026,0.051,0.246,-0.013,0.016,0.031,0.145,0.0,0.042,0.112,-0.158,0.0073,-0.0423521,0.032,-0.0743521,-0.055866299999999994,0.024,-0.0798663,-0.150336,0.021,-0.171336,-0.040421500000000006,0.088,-0.1284215,-0.0587622,0.048,-0.1067622,-0.17045400000000002,0.038,-0.20845400000000003,-0.06648459999999999,0.143,-0.20948459999999997,-0.0732417,0.064,-0.13724170000000002,-0.206858,0.085,-0.291858,-0.1195761,0.051,-0.1705761,-0.0703458,0.168,-0.2383458,-0.28828799999999993,0.234,-0.522288
-0.95,0.75,0.025,0.018,-0.008,0,0.002,0.013,0.092,0.111,-0.028,-0.041,-0.019,0.358,0.0,0.1,0.087,-0.194,0.015,-0.053255,0.032,-0.085255,-0.066065,0.024,-0.090065,-0.1544,0.021,-0.1754,-0.051425000000000005,0.088,-0.139425,-0.06881000000000001,0.048,-0.11681000000000001,-0.1733,0.038,-0.21130000000000002,-0.07613,0.143,-0.21913,-0.08253500000000001,0.064,-0.14653500000000003,-0.2075,0.085,-0.2925,-0.126455,0.051,-0.177455,-0.07979,0.168,-0.24779,-0.28400000000000003,0.234,-0.518
-0.95,0.85,0.025,0.05,0.028,0.094,0.005,0.019,0.054,0.199,-0.038,0.008,0.009,-0.068,0.0,0.065,0.098,-0.436,0.0293,-0.0640191,0.032,-0.0960191,-0.0775193,0.024,-0.1015193,-0.16859000000000002,0.021,-0.18959,-0.06209050000000001,0.088,-0.15009050000000002,-0.0804122,0.048,-0.1284122,-0.18822500000000003,0.038,-0.22622500000000004,-0.0881266,0.143,-0.2311266,-0.09487670000000001,0.064,-0.1588767,-0.223755,0.085,-0.308755,-0.1411631,0.051,-0.1921631,-0.0919838,0.168,-0.2599838,-0.30323,0.234,-0.53723
-0.95,0.95,0.006,0.083,0.07,0.147,0.018,0.023,0.026,0.249,-0.041,0.013,0.035,0.109,0.0,0.107,0.254,0.171,0.0299,-0.015850299999999998,0.032,-0.0478503,-0.028770900000000002,0.024,-0.0527709,-0.11565299999999998,0.021,-0.13665299999999997,-0.014004500000000003,0.088,-0.1020045,-0.0315396,0.048,-0.0795396,-0.134406,0.038,-0.172406,-0.0389228,0.143,-0.1819228,-0.0453831,0.064,-0.10938310000000001,-0.16834,0.085,-0.25334,-0.08968230000000002,0.051,-0.1406823,-0.042614400000000004,0.168,-0.2106144,-0.244245,0.234,-0.47824500000000003
-0.95,1.05,0.009,0.042,0.039,0.039,0.001,0.01,0.051,0.098,-0.04,0.015,-0.015,0.149,0.0,0.128,0.297,-0.145,0.0707,-0.0534399,0.032,-0.0854399,-0.0666377,0.024,-0.09063769999999999,-0.14936,0.021,-0.17035999999999998,-0.0515545,0.088,-0.1395545,-0.0694658,0.048,-0.1174658,-0.16767200000000002,0.038,-0.20567200000000002,-0.0770074,0.143,-0.2200074,-0.0836063,0.064,-0.1476063,-0.200808,0.085,-0.285808,-0.1288559,0.051,-0.17985589999999999,-0.0807782,0.168,-0.2487782,-0.274928,0.234,-0.508928
-0.95,1.15,0.032,0.029,0.027,0.103,0.009,-0.007,0.095,0.189,-0.037,-0.039,-0.033,0.035,0.0,0.105,0.123,-0.158,0.0732,-0.0524134,0.032,-0.0844134,-0.0659682,0.024,-0.0899682,-0.15084,0.021,-0.17184,-0.05047700000000001,0.088,-0.13847700000000002,-0.06887280000000001,0.048,-0.11687280000000001,-0.169635,0.038,-0.20763500000000001,-0.0766184,0.143,-0.2196184,-0.08339580000000002,0.064,-0.14739580000000002,-0.203645,0.085,-0.288645,-0.12986940000000002,0.051,-0.1808694,-0.08049120000000001,0.168,-0.24849120000000002,-0.27971999999999997,0.234,-0.51372
-0.95,1.25,0.038,0.023,0.036,0.114,0.004,0.011,0.126,0.243,-0.054,0.012,-0.008,0.078,0.0167,0.198,0.191,0.142,0.0871,-0.004780700000000002,0.030847699999999995,-0.0356284,-0.0172281,0.0227475,-0.0399756,-0.092184,0.0181443,-0.1103283,-0.003002500000000005,0.08594589999999999,-0.0889484,-0.019895400000000004,0.0462966,-0.066192,-0.10902600000000001,0.0345097,-0.14353570000000002,-0.0270082,0.1395765,-0.1665847,-0.03323190000000001,0.06177889999999999,-0.0950108,-0.139502,0.0800902,-0.2195922,-0.07590870000000001,0.04819439999999999,-0.1241031,-0.0305646,0.1640922,-0.1946568,-0.207672,0.2251824,-0.4328544
-0.95,1.35,0.015,0.029,0.026,0.077,-0.002,0.02,0.067,-0.066,-0.069,-0.043,-0.005,0.163,0.0192,0.187,0.249,-0.079,0.0951,-0.0483727,0.0306752,-0.0790479,-0.06108609999999999,0.02256,-0.08364609999999999,-0.13672299999999998,0.0177168,-0.1544398,-0.0465565,0.08563839999999999,-0.1321949,-0.06381039999999999,0.0460416,-0.10985199999999999,-0.15379600000000002,0.0339872,-0.1877832,-0.07107519999999999,0.139064,-0.21013919999999997,-0.0774319,0.0614464,-0.1388783,-0.18469,0.07935520000000001,-0.2640452,-0.1210207,0.047774399999999995,-0.16879509999999998,-0.0747076,0.16350720000000002,-0.2382148,-0.25379499999999994,0.22386240000000002,-0.47765739999999995
-0.95,1.45,0.012,0.037,0.034,-0.018,0.002,-0.039,0.032,0.027,-0.068,-0.012,0.029,0.072,0.0613,0.21,0.189,0.01,0.1149,-0.0313813,0.0277703,-0.0591516,-0.0440499,0.019402500000000003,-0.0634524,-0.11639999999999999,0.0105177,-0.1269177,-0.029571500000000004,0.08046009999999999,-0.1100316,-0.0467646,0.041747400000000004,-0.08851200000000001,-0.13299000000000002,0.025188299999999997,-0.15817830000000002,-0.054003800000000005,0.1304335,-0.18443730000000003,-0.06033810000000001,0.0558471,-0.11618520000000002,-0.16301000000000002,0.0669778,-0.22998780000000002,-0.10377330000000001,0.0407016,-0.14447490000000002,-0.057623400000000005,0.1536558,-0.2112792,-0.23016,0.20163360000000002,-0.4317936
-0.95,1.55,0.01,0.018,0.0,0.088,-0.029,0.017,-0.024,0.066,-0.029,-0.035,-0.034,0.052,0.1331,0.188,0.275,-0.037,0.1512,-0.0425944,0.0228161,-0.0654105,-0.056079199999999996,0.014017500000000002,-0.0700967,-0.128756,-0.0017601000000000006,-0.1269959,-0.040668,0.0716287,-0.1122967,-0.0589688,0.034423800000000004,-0.0933926,-0.14580800000000002,0.010182099999999996,-0.15599010000000002,-0.06667440000000001,0.11571449999999998,-0.1823889,-0.07341680000000002,0.0462977,-0.11971450000000002,-0.176664,0.0458686,-0.2225326,-0.11965040000000002,0.028639199999999997,-0.14828960000000002,-0.07052720000000001,0.1368546,-0.2073818,-0.24568399999999999,0.1637232,-0.40940719999999997
-0.95,1.65,0.009,0.012,-0.008,0.032,0.005,-0.005,-0.045,0.132,-0.027,-0.021,-0.022,-0.052,0.2388,0.256,0.298,0.016,0.1467,-0.028859900000000004,0.015522799999999998,-0.044382700000000004,-0.0413297,0.006090000000000002,-0.047419699999999995,-0.10750399999999999,-0.019834799999999996,-0.08766919999999999,-0.027078500000000005,0.05862759999999999,-0.0857061,-0.0440018,0.0236424,-0.0676442,-0.123128,-0.011909200000000005,-0.11121879999999999,-0.0511274,0.09404599999999999,-0.1451734,-0.057362300000000005,0.03223959999999999,-0.0896019,-0.1514,0.014792800000000009,-0.16619280000000003,-0.10011590000000001,0.010881599999999998,-0.1109975,-0.0546902,0.1121208,-0.16681100000000001,-0.21464,0.1079136,-0.3225536
-0.95,1.75,0.026,0.02,0.029,-0.122,0.015,-0.03,-0.01,0.312,0.033,0.016,-0.044,0.039,0.2922,0.293,0.364,0.199,0.1692,0.025887599999999997,0.011838199999999998,0.014049399999999998,0.013620799999999995,0.0020850000000000018,0.011535799999999994,-0.04774300000000001,-0.0289662,-0.018776800000000007,0.02763999999999999,0.05205939999999999,-0.0244194,0.010992199999999994,0.018195600000000003,-0.007203400000000009,-0.06259000000000002,-0.023069800000000012,-0.039520200000000005,0.003982599999999996,0.08309899999999998,-0.07911639999999998,-0.002150800000000015,0.025137399999999994,-0.02728820000000001,-0.08945600000000001,-0.0009067999999999993,-0.08854920000000001,-0.04420840000000002,0.0019103999999999927,-0.046118800000000015,0.00047779999999998657,0.0996252,-0.09914740000000001,-0.14955100000000002,0.0797184,-0.2292694
-0.95,1.85,0.009,0.011,-0.065,0.101,-0.028,-0.014,-0.027,0.015,-0.04,-0.032,-0.053,-0.036,0.3961,0.353,0.256,-0.036,0.1583,-0.042504099999999996,0.004669100000000001,-0.0471732,-0.053778299999999994,-0.005707499999999999,-0.0480708,-0.109758,-0.04673309999999999,-0.0630249,-0.0408935,0.039279699999999994,-0.0801732,-0.0561942,0.007597800000000002,-0.063792,-0.12334500000000001,-0.0447849,-0.07856010000000001,-0.0626366,0.06179949999999999,-0.1244361,-0.0682737,0.011318699999999998,-0.07959240000000001,-0.147931,-0.03145339999999999,-0.11647760000000001,-0.1069281,-0.015544800000000004,-0.0913833,-0.06585780000000001,0.07531260000000001,-0.14117040000000003,-0.202926,0.024859200000000012,-0.22778520000000002
-0.95,1.95,-0.021,-0.024,-0.053,0.243,0.004,-0.048,-0.041,0.019,0.046,-0.018,-0.079,-0.057,0.4171,0.31,0.33,-0.034,0.2124,-0.0439288,0.0032201,-0.047148899999999994,-0.0565624,-0.007282499999999999,-0.0492799,-0.11404,-0.0503241,-0.0637159,-0.042124,0.03669669999999999,-0.0788207,-0.0592696,0.005455799999999997,-0.06472539999999999,-0.12853,-0.04917390000000002,-0.07935609999999998,-0.0664888,0.05749449999999999,-0.12398329999999999,-0.0728056,0.008525699999999997,-0.0813313,-0.15474999999999997,-0.0376274,-0.11712259999999997,-0.1161208,-0.01907280000000001,-0.09704799999999998,-0.0700984,0.0703986,-0.140497,-0.21339999999999998,0.013771200000000011,-0.2271712
